OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,POP100,HU100,demand_Jan,demand_Feb,demand_Mar,demand_Apr,demand_May,demand_Jun,demand_Jul,demand_Aug,demand_Sep,demand_Oct,demand_Nov,demand_Dec,demand_yr,Iso_area,track_area,freq_Jan,station_co,supply_Jan,freq_Feb,station__1,supply_Feb,freq_Mar,station__2,supply_Mar,freq_Apr,station__3,supply_Apr,freq_May,station__4,supply_May,freq_Jun,station__5,supply_Jun,freq_Jul,station__6,supply_Jul,freq_Aug,station__7,supply_Aug,freq_Sep,station__8,supply_Sep,freq_Oct,station__9,supply_Oct,freq_Nov,station_10,supply_Nov,freq_Dec,station_11,supply_Dec,supply_yr,tdi_Jan,tdi_Feb,tdi_Mar,tdi_Apr,tdi_May,tdi_Jun,tdi_Jul,tdi_Aug,tdi_Sep,tdi_Oct,tdi_Nov,tdi_Dec,tdi_yr,dominant_type,Commercial_pct,Industrial_pct,MixedUse_pct,Other_pct,Public_pct,Residential_pct,Commercial_pct_pct,Industrial_pct_pct,MixedUse_pct_pct,Other_pct_pct,Public_pct_pct,Residential_pct_pct
344,49,049,010224,49049010224,102.24,Census Tract,G5020,S,3901284.0,0.0,+40.4135191,-111.8161608,3619,845,22.27863500771425,27.47120163440421,37.87123407563268,3.818852496528514,11.639455874873851,0.0,1.626217638406647,0.0,5.842060516803888,16.244670918749918,4.971141511141374,0.0,131.7634696742553,1e-10,3.898625399986482,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.811190201240608,0.82412511943791,0.739172811553019,0.574329566830959,0.541033795636817,0.579449490408081,0.659011327199443,0.693717139789179,0.714888031049832,0.762943163185026,0.723852045798354,0.74977249855666,0.737402150448824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,49,049,980400,49049980400,9804,Census Tract,G5020,S,3386537.0,0.0,+40.2338747,-111.6237522,320,10,47.081293881210264,0.0,2.271602807844614,24.914678155321553,0.980857133097059,25.53923781037013,0.0,3.957065170306235,2.085553927642944,0.0,2.220294831551791,4.721166988766204,113.77175070611081,0.281105511512011,3.384064700666925,23752.0,0,-2.463546957605385,21460.0,0,-2.464917989491993,23752.0,0,-2.463498510071642,23752.0,0,-2.464322269242074,11192.0,0,-2.465195498948787,11344.0,0,-2.464520255713363,10896.0,0,-2.464135383160162,11268.0,0,-2.466578499339101,24560.0,0,-2.441326053115792,26076.0,0,-2.442288738277971,22812.0,0,-2.438556600954936,24560.0,0,-2.450371234236015,-29.489257990157217,0.673994474682546,0.683831978135076,0.594417045117376,0.447215227739895,0.409474090857192,0.46580803592635,0.533275632922366,0.568420179480218,0.569178820384344,0.614987926954236,0.580292799467575,0.606483525287928,0.600643374388413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,49,049,002703,49049002703,27.03,Census Tract,G5020,S,999706.0,0.0,+40.2266819,-111.6369461,2794,882,128.98157300134898,159.36248413671544,146.51822226086668,80.99106343173266,71.64702724759528,60.80882437508957,93.35344512201752,65.78990161530827,265.2069937956335,107.03800347631996,310.8451187417125,160.43335007044905,1650.9760072747893,0.861310434185169,0.998980559451653,30640.0,14,-1.737762618867202,27704.0,14,-1.739872277164307,30640.0,14,-1.738103912171112,30640.0,14,-1.738385188197396,14448.0,14,-1.748843859403818,14624.0,14,-1.748098739082743,14048.0,14,-1.748566791842612,14536.0,14,-1.750073923631799,31732.0,14,-1.71125795666662,33698.0,14,-1.712341179963097,29486.0,14,-1.709947695101146,31732.0,14,-1.720550296264444,-20.803804438356295,0.391137642157228,0.405470059569218,0.32796506242309,0.190196414177865,0.159348411228238,0.197366440794846,0.274390708695706,0.299602630911263,0.349308312204636,0.346786501507021,0.368852205801923,0.348638943523993,0.337454994968892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,49,049,980200,49049980200,9802,Census Tract,G5020,S,646147.0,0.0,+40.2595686,-111.6421200,2035,789,894.5634502084534,339.02152388628144,181.77808803868936,78.42331591643195,74.0386410160996,71.11195392823984,179.62100461564586,321.45740031107374,87.04338188825314,66.46343655889125,79.10260257498143,156.57027965723466,2529.1950786002753,0.413402301494736,0.645680336110024,28772.0,6,-2.247240010394917,26442.0,6,-2.247218152628858,28772.0,6,-2.24747560743217,28772.0,6,-2.247904002870949,16340.0,6,-2.239347375666723,16388.0,6,-2.239398220491223,15754.0,6,-2.240261438900088,16364.0,6,-2.240910196052459,21622.0,6,-2.259440414776299,23143.0,6,-2.259537505230476,20401.0,6,-2.254547846079709,21622.0,6,-2.268384347763896,-26.991665118287766,0.664621859487317,0.621482026662066,0.537493601417592,0.392463684949256,0.356428092195591,0.398666534985601,0.495744960436765,0.566708518718757,0.519669633308755,0.55636974819141,0.526619880086824,0.566323637764395,0.558413278983046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,49,049,010306,49049010306,103.06,Census Tract,G5020,S,6797750.0,0.0,+40.1334088,-111.6318856,2282,695,526.1471554337022,402.4474768311353,296.9426391993641,459.0874143274238,319.53572641483424,161.36376785033767,287.5754446641355,226.51350670515822,208.21906875777785,158.68539790995192,298.6933217751589,220.27224854635364,3565.4831684153332,1.967997209368249,6.792801769101215,31234.0,48,-0.310943210068229,28497.0,48,-0.311976974739241,31234.0,48,-0.311318113426953,31234.0,48,-0.311552607370249,18668.0,48,-0.299535258046636,18980.0,48,-0.298081369266773,18226.0,48,-0.299729104139452,18824.0,48,-0.300255537010251,36328.0,48,-0.265780180206748,38542.0,48,-0.267114680932623,33694.0,48,-0.265730242319787,36328.0,48,-0.275230905242812,-3.517248182769756,-0.143432170768353,-0.147891559430809,-0.218013644015815,-0.155726633395509,-0.293367270353914,-0.331395314380121,-0.248278668513976,-0.234427766704418,-0.242925734490559,-0.21869163613966,-0.211489714879363,-0.215063968125341,-0.205775124262712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,49,049,002210,49049002210,22.10,Census Tract,G5020,S,1140123.0,0.0,+40.2824717,-111.7276113,2728,786,5964.8242431064355,4386.64352596008,3506.9443390777597,729.8039955996262,740.2549466507377,977.7774029842288,1300.7663508163555,1561.44568848407,1937.3302739668013,2360.0657099247883,1451.058815916689,2624.7950980493715,27541.710390536937,0.894234914081281,1.139317850299617,141228.0,76,-0.443043740554279,128733.0,76,-0.453517651729942,140588.0,76,-0.4522722622459,136188.0,76,-0.462321199943329,62966.0,76,-0.627797022939234,63274.0,76,-0.627340404200093,60809.0,76,-0.640403409202372,63095.0,76,-0.627566867462081,134048.0,76,-0.406763811383035,142774.0,76,-0.408099735143963,125248.0,76,-0.423670717359239,134033.0,76,-0.419650576819563,-5.992447398983029,0.4045131330297,0.19921538019679,0.365556073294908,0.065512813681183,0.051578113984264,0.207474976907342,0.180593325130657,0.267808467158834,0.282766474638171,0.310923885311718,0.149439734111911,0.356028637369088,0.283095958193495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,49,049,010123,49049010123,101.23,Census Tract,G5020,S,7719064.0,0.0,+40.4026627,-111.9325297,7623,1947,265.96776233861726,119.74952106280021,119.05104483984069,128.6511104319382,84.84290608000349,53.82911397659887,229.5089435597585,88.96012094024277,95.17332394138064,330.3533634951291,76.53490962405334,137.93267853666927,1730.5547988270325,2.546350917125835,7.71407919201705,0.0,6,-0.472518150395689,0.0,6,-0.471023015674495,0.0,6,-0.471125753330019,0.0,6,-0.47382016575826,0.0,6,-0.441428481356856,0.0,6,-0.44140305521267,0.0,6,-0.438037196109968,0.0,6,-0.443543624304389,0.0,6,-0.464281242820209,0.0,6,-0.464723414846814,0.0,6,-0.456313552431963,0.0,6,-0.47248004744714,-5.510697699688472,-0.102487665635024,-0.10489345137024,-0.183309871111497,-0.287262373149855,-0.356010300701298,-0.327834214125587,-0.209805487009301,-0.215514682098728,-0.194412417422256,-0.102939937438446,-0.192732954333106,-0.153972701160723,-0.170493781782797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,49,049,010121,49049010121,101.21,Census Tract,G5020,S,8146776.0,0.0,+40.3729211,-111.9542800,9403,2322,235.5074742579625,145.82084988323777,405.4168745652395,9.062637917236046,37.16950359697853,15.802174514906191,4.034726730590042,19.18255422747284,38.91036871273623,33.245150046639715,11.825875293635427,6.259954807413576,962.2381445540484,0.912916327246952,8.14158360563114,0.0,2,-1.975328842059306,0.0,2,-1.973833707338112,0.0,2,-1.973936444993635,0.0,2,-1.976630857421877,0.0,2,-1.944239173020473,0.0,2,-1.944213746876287,0.0,2,-1.940847887773585,0.0,2,-1.946354315968006,0.0,2,-1.967091934483826,0.0,2,-1.96753410651043,0.0,2,-1.95912424409558,0.0,2,-1.975290739110757,-23.544425999651875,0.495861238884315,0.498055388115953,0.464812916399006,0.24272809898374,0.219845954267413,0.253208935801514,0.325394638247481,0.364984739444638,0.389951531581086,0.432729776785641,0.391163386297667,0.417321036242696,0.41704901589053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,49,049,010116,49049010116,101.16,Census Tract,G5020,S,14956427.0,0.0,+40.3023805,-111.9162718,7299,1778,25.56544463580959,44.921286742304574,36.15286327015173,10.525697573393687,3.688257009846128,9.07448269664214,7.212955090069567,0.0,6.540631248155249,3.446180353380844,2.761997420902902,1.079554711536577,150.96935075219298,1e-10,14.946701330307487,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.811489413137627,0.825397449498312,0.738890596811436,0.578316664309716,0.53699191883123,0.583977861086199,0.660625699377918,0.693717139789179,0.715077686708457,0.760191070838051,0.723281135667475,0.750003038978733,0.737727725263047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,49,049,010117,49049010117,101.17,Census Tract,G5020,S,18929013.0,0.0,+40.3245179,-111.9398977,3801,811,3.533378011186726,0.0,0.917591700376703,0.0,15.004014403813748,0.362750846791615,5.231367888650532,0.0,0.0,0.0,14.170882794271613,5.674637548960376,44.89462319405132,1e-10,18.916847731350163,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.809483742838486,0.822122124299566,0.733103770691618,0.572059328442246,0.542744120244465,0.579630511227999,0.660053089822722,0.693717139789179,0.713301964263303,0.759450029812284,0.726229539200987,0.750984325360499,0.735929564607027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,49,049,010226,49049010226,102.26,Census Tract,G5020,S,2688306.0,0.0,+40.3827543,-111.7404495,3751,949,40.50521979937005,390.16793711210573,70.31975899365524,43.97665024997639,173.2090396742431,129.18228274637448,101.7779664039065,56.6149018013313,79.02846720391369,116.65975737426882,16.73690583102558,97.8799345511205,1316.058821741291,2.029742313591499,2.686417556018911,528.0,22,-0.721505239061447,456.0,22,-0.720168059545911,528.0,22,-0.720142717600056,528.0,22,-0.72279554595453,0.0,22,-0.692615091349704,0.0,22,-0.692589665205519,0.0,22,-0.689223806102816,0.0,22,-0.694730234297237,504.0,22,-0.713150414629082,528.0,22,-0.713633918458464,456.0,22,-0.705346677991169,504.0,22,-0.721366587894148,-8.507267958090084,-0.023418024705034,0.014468800159593,-0.091711794348482,-0.238016379962638,-0.210788829355577,-0.189941312768747,-0.146369334701902,-0.124244208827834,-0.099493924744126,-0.049586300872061,-0.108657039190845,-0.063254876962657,-0.077727142926818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,49,049,001403,49049001403,14.03,Census Tract,G5020,S,808294.0,0.0,+40.2553280,-111.6667101,2321,732,1822.0654988650404,2279.4313407757013,2804.509270874306,889.4797516880211,966.849937581666,859.4479185814973,959.442919356123,1855.9483526846986,1735.4663228669256,1390.797687123951,1332.9531184761859,772.4828802734304,17668.874999147545,0.765119506074917,0.807713183872064,126034.0,64,-0.776790270100657,115725.0,64,-0.782207982366283,126430.0,64,-0.78090196811754,126034.0,64,-0.775297464926522,71842.0,64,-0.845742502373369,71680.0,64,-0.84825096457055,69758.0,64,-0.85839354802109,71959.0,64,-0.845361056941654,116957.0,64,-0.75580176626592,124631.0,64,-0.756762687096144,110084.0,64,-0.765735490636272,116957.0,64,-0.768031094326319,-9.55927679574232,0.160878710569924,0.177032613733749,0.381637204157552,0.285619192075771,0.253792641097692,0.236627722593231,0.169047131156804,0.436725634232658,0.36723240886624,0.241601403008506,0.255628552673362,0.09942018128601,0.234517464727945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,49,049,002208,49049002208,22.08,Census Tract,G5020,S,4072198.0,0.0,+40.3094058,-111.7555197,6588,1889,336.3244656132807,391.2905048017726,588.8246966352857,203.8686476427598,275.5665319571612,423.6858451068075,744.8118341432811,307.274949337549,309.3814858999569,282.09498287451527,327.96092716302184,189.13807044696816,4380.22294162236,2.453905227706808,4.069354668660011,0.0,68,0.250158332918117,0.0,68,0.251653467639311,0.0,68,0.251550729983788,0.0,68,0.248856317555546,0.0,68,0.28124800195695,0.0,68,0.281273428101136,0.0,68,0.284639287203838,0.0,68,0.279132859009417,504.0,68,0.260712678677573,528.0,68,0.260229174848191,456.0,68,0.268516415315485,504.0,68,0.252496505412506,3.170467198621858,-0.385152220580712,-0.374128579175978,-0.395212092132353,-0.531597968906158,-0.547632097184685,-0.431806697479877,-0.349601260154553,-0.443239850971822,-0.425537785339472,-0.402542363420394,-0.417445157031622,-0.432202618213677,-0.414681040866276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,49,049,000207,49049000207,2.07,Census Tract,G5020,S,2840819.0,0.0,+40.3861157,-111.8210596,2551,777,2170.4255896576683,2418.9529206893976,2179.7828714223097,1398.0569265968593,1699.6168104398657,2135.6824023773042,1220.2276595510746,2009.889880182107,1266.0625569407034,1553.2416110841727,1520.549885307823,1908.494609783087,21480.983724032372,1.994696368393175,2.838882939904133,73336.0,72,0.199690925107836,67422.0,72,0.197542174067038,73882.0,72,0.199177392721194,73320.0,72,0.199948138233117,43368.0,72,0.181826324305739,43028.0,72,0.178894680391887,42540.0,72,0.178054458741235,43468.0,72,0.181392755345269,75368.0,72,0.248976621119811,80077.0,72,0.247182014148553,71033.0,72,0.2458524898001,75365.0,72,0.238166824969728,2.496704798951509,-0.197999515972019,-0.204644790646293,-0.112974620551341,0.197887203945359,0.215963509574884,0.463394268686397,-0.169643353631839,0.069694771625322,-0.161124672762554,-0.123999171125761,-0.100185887953137,-0.05931606766391,-0.102353933706525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,49,049,003302,49049003302,33.02,Census Tract,G5020,S,1961446.0,0.0,+40.1139774,-111.6625946,3034,966,72.72678984632915,63.11833982982199,39.25635601806708,139.3110649934531,60.4967627562242,55.99668457849756,144.93912061696827,19.238218235243373,47.92740319405705,100.5384868085593,19.021449182436157,6.495087182169508,769.0657632418269,0.594594877286677,1.960031521426203,24364.0,6,-2.104659437164343,22266.0,6,-2.104971356563528,24364.0,6,-2.104645618171924,24364.0,6,-2.105421177620489,14726.0,6,-2.087951842303917,14948.0,6,-2.086941728030479,14356.0,6,-2.087513707660531,14837.0,6,-2.089038300724413,28552.0,6,-2.06663239604292,30301.0,6,-2.067737501154385,26497.0,6,-2.064815915736786,28552.0,6,-2.075815147804886,-25.0461441289786,0.53277466636283,0.544473733935404,0.456957791306884,0.371671067149004,0.289090221672838,0.330253161412119,0.424702274517213,0.421959654416202,0.432117369766189,0.487176935974643,0.435264083564772,0.45746651907051,0.463785269890808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,49,049,010120,49049010120,101.20,Census Tract,G5020,S,9010841.0,0.0,+40.3467276,-111.9668515,11715,2757,914.3844334919027,93.42522428589794,359.0322155703503,12.090799649821676,83.96179822679031,32.41744920856906,9.76733281369733,76.71058159017795,7.784357560019719,61.08835113709726,9.244104524992855,31.628481399462004,1691.5351294587792,1.070866985114989,9.005133772966886,0.0,2,-1.835030095759639,0.0,2,-1.833534961038445,0.0,2,-1.833637698693968,0.0,2,-1.83633211112221,0.0,2,-1.803940426720806,0.0,2,-1.80391500057662,0.0,2,-1.800549141473918,0.0,2,-1.806055569668338,0.0,2,-1.826793188184159,0.0,2,-1.827235360210763,0.0,2,-1.818825497795913,0.0,2,-1.834991992811089,-21.86084104405587,0.501542950756735,0.438122720513005,0.401078515368171,0.188412580828887,0.187609167068578,0.205483976757552,0.271003545421371,0.324990226260732,0.325520278791653,0.382743729156746,0.334423839164369,0.366778817104373,0.373344445332536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,49,049,980600,49049980600,9806,Census Tract,G5020,S,5124665.0,154991.0,+40.2169282,-111.7210797,0,0,1.030033145508464,12.05873623529648,14.559859443053437,3.009734340116436,3.303582543058811,0.0,0.0,3.457190323688998,7.509266796281228,2.378199672791501,0.0,1.390645627049881,48.69724812684523,0.486344558872763,5.275927530146602,1656.0,6,-2.295408228280782,1532.0,6,-2.293952646438259,1656.0,6,-2.29410953197399,1656.0,6,-2.296673521625415,1040.0,6,-2.265064877804327,1040.0,6,-2.265062311463315,1000.0,6,-2.261963460496636,1040.0,6,-2.267153941361687,1000.0,6,-2.289471727778123,1080.0,6,-2.28985631929624,960.0,6,-2.281568477585503,1000.0,6,-2.297704993988657,-27.397990038092935,0.602547019564832,0.616333761480613,0.528683261676277,0.367138170515954,0.33074025664385,0.373426841577417,0.452510447373718,0.488670793365514,0.510059678724006,0.554685254356411,0.516976527817776,0.544879672754559,0.529895915230892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,49,049,002101,49049002101,21.01,Census Tract,G5020,S,2121288.0,0.0,+40.2535945,-111.6879806,4206,1300,465.0055398556331,502.93549611418763,391.2578901651711,279.82634121881233,242.32520408276042,315.6337637636228,225.80705156904625,254.8216612926195,172.9137540205968,175.16838535509925,152.9841182410037,204.63111357952567,3383.3103192580784,1.770674451890999,2.119773613971565,81884.0,54,-0.197335261530827,75034.0,54,-0.201013102365875,82302.0,54,-0.198858436565016,81884.0,54,-0.196821488417054,45806.0,54,-0.236386649580793,45584.0,54,-0.23867644003288,44716.0,54,-0.241824253779283,45904.0,54,-0.236770963700715,86480.0,54,-0.132564488514514,91906.0,54,-0.134460547340066,81188.0,54,-0.138825082450156,86480.0,54,-0.143743530891441,-2.29728024516862,-0.194441139841441,-0.184944632936846,-0.247505323553422,-0.308183428278482,-0.357832118303765,-0.278129420156533,-0.28925985114051,-0.251891323149091,-0.305665409893678,-0.268070623845052,-0.299864818290649,-0.270849345020843,-0.249491197373662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,49,049,002102,49049002102,21.02,Census Tract,G5020,S,1745742.0,0.0,+40.2472330,-111.6809981,3098,965,184.14851512764486,120.2865283564117,111.50741505344851,71.32516377000256,245.91413042131404,132.2412757438885,215.68841363644628,160.94600411381285,73.66213570840173,64.60117349539969,129.8933537817775,93.68064617733398,1603.8947553858825,0.966994216743692,1.744489814378494,73440.0,8,-1.543478069560027,67400.0,8,-1.546158556261223,73792.0,8,-1.544794666971424,73440.0,8,-1.543151543257527,41996.0,8,-1.569892054756951,41804.0,8,-1.571921291881773,40942.0,8,-1.574915749881281,42076.0,8,-1.570478841134754,74158.0,8,-1.500189303475524,78890.0,8,-1.501537148118742,69744.0,8,-1.503837115484944,74158.0,8,-1.510943710219294,-18.481298051003467,0.318446213933304,0.325145287343611,0.244895579121544,0.106362033101952,0.176476967123233,0.162671380890827,0.240369799764175,0.254394667823965,0.213086777277355,0.253559342697187,0.239713806886422,0.250779909580031,0.259311750005237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,49,035,114500,49035114500,1145,Census Tract,G5020,S,42908499.0,19163.0,+40.7348775,-111.9800840,7487,2237,11854.904721264922,14123.237681868726,10878.87775660541,5468.828398642097,4974.575291290768,5180.460325266223,6585.285258156087,7863.653892883751,5875.485100793431,8555.752115986099,7302.627756542182,6306.822710047712,94970.51100934739,13.728331207455184,42.90068286832746,467854.0,612,19.27495913140782,432546.0,612,19.26404652510174,471556.0,612,19.265091315407286,467728.0,612,19.283504160229356,339556.0,612,19.365744434894566,346762.0,612,19.40077534090325,340531.0,612,19.356771602788882,329737.0,612,19.31381302563013,521503.0,612,19.732147100078002,557911.0,612,19.738833291721896,502470.0,612,19.7151377072281,526348.0,612,19.728087263815702,233.43891089920675,-6.946457495987385,-6.976888530780422,-6.310241998490632,-5.015019601911544,-5.779627425698849,-5.6918139673395,-6.280989489769873,-5.938589639091887,-6.683718181623488,-6.394572581878504,-6.387090563920651,-6.893816829420171,-6.547511186916701,Industrial,0.04732425345244061,0.8368269508287808,0.0,0.05055212904893867,0.01217564155598189,0.053121025113858016,1.2708558599255288e-09,2.2472334091295046e-08,0.0,1.357537937669084e-09,3.269673431895283e-10,1.4265236348428027e-09
368,49,035,113804,49035113804,1138.04,Census Tract,G5020,S,1241563.0,0.0,+40.6457575,-112.0200325,4809,1238,852.7458254758632,1245.7327067245758,1404.9871684782925,854.5286211256719,1304.9453786079307,650.2669364334691,1035.3252247368148,1029.7080984106635,679.7434400806452,467.2658295717354,887.8669958079561,841.0740967468244,11254.190322200442,1.119458071977496,1.240796715378845,150250.0,28,-0.828470967475418,137543.0,28,-0.837084950540158,151025.0,28,-0.832395491068624,150250.0,28,-0.826441169314337,95545.0,28,-0.858084778775163,95734.0,28,-0.859045601044008,93647.0,28,-0.870907515423634,96027.0,28,-0.854940617462958,92884.0,28,-1.019050369886725,99731.0,28,-1.016660538540344,89512.0,28,-1.015446606630962,107784.0,28,-0.962452016481126,-10.780980622643458,0.093309719846003,0.123611017580421,0.172384525783125,0.285297479291703,0.430586981788181,0.136551632940685,0.195973644939607,0.210568766468823,0.18565239476317,0.146700179769469,0.240405249002381,0.191614862509371,0.166462545646784,Residential,0.0,0.0,0.0,0.0002752408788232863,0.0,0.9997247591211768,0.0,0.0,0.0,2.954156003256552e-10,0.0,1.073003004273278e-06
369,49,035,114304,49035114304,1143.04,Census Tract,G5020,S,2890975.0,0.0,+40.6031351,-112.0194816,5801,1883,690.2481553158618,1523.9193283333557,1231.6083579729022,404.3158272310177,647.156381438845,758.9425378756945,473.0302159828849,794.85453031598,577.9724760424243,401.1505015523995,612.917128502138,818.7823269529777,8934.89776751648,2.078763227061735,2.889191803246418,11440.0,60,-0.139247032944866,9880.0,60,-0.141174261012936,11440.0,60,-0.138501940638594,11440.0,60,-0.140295364801875,6760.0,60,-0.115824488381776,7436.0,60,-0.111963592735826,7098.0,60,-0.110811682040412,7098.0,60,-0.115762180944155,7098.0,60,-0.146029166365355,7436.0,60,-0.147053427947745,6422.0,60,-0.140370491294313,7098.0,60,-0.154472579312701,-1.601506208420555,-0.19717156831412,-0.134434602442286,-0.133632582042706,-0.256785613006159,-0.200183968840341,-0.10750036789437,-0.270158887223653,-0.149881785337963,-0.190323054839227,-0.214453083443616,-0.180386473263702,-0.135417093039726,-0.17855260929483,Residential,0.09694052193731925,0.011836461923830897,0.02974225486429643,0.09518764722003797,0.05946347830127159,0.7068296357532439,3.356841740176101e-08,4.098712143061464e-09,1.0299103056199911e-08,3.296143459429544e-08,2.059092338153799e-08,2.4475989782932384e-07
370,49,035,112824,49035112824,1128.24,Census Tract,G5020,S,5094035.0,0.0,+40.5471434,-111.9090897,5722,2377,4772.504317194378,9991.505724295623,4017.697952940087,742.181672355743,1247.3315648149583,1215.3081047638532,1728.528767946518,1948.5347254371654,1512.982035552619,3303.8451555670026,2030.377772095189,3213.5092113626633,35724.3070043258,1.645629921461429,5.090703346296123,119382.0,126,0.782398135912331,109745.0,126,0.777917890009613,119362.0,126,0.776953407401094,119302.0,126,0.783408397293365,78056.0,126,0.777915816121152,79054.0,126,0.782107316212399,75929.0,126,0.764681822729126,78530.0,126,0.780573892307387,113626.0,126,0.815781032624576,121403.0,126,0.816221068290516,106811.0,126,0.805706633614306,113611.0,126,0.80359804164839,9.467263454164256,-0.194203445453955,0.115368487337481,-0.042224579751051,-0.425387040554105,-0.251974831235539,-0.236734764462029,-0.257112455036089,-0.186576219054687,-0.320249770250452,0.0254151904365,-0.192184300756211,-0.006156851909269,-0.093040168711347,Residential,0.05360206598620841,0.061564218167617896,0.09753503645662574,0.24240801639373108,0.007492843408189553,0.5373978195876273,1.0586362094560782e-08,1.2158880326714099e-08,1.926308611130204e-08,4.7875375490723456e-08,1.479830151646519e-09,1.061356088111576e-07
371,49,035,112620,49035112620,1126.20,Census Tract,G5020,S,1449265.0,0.0,+40.5750390,-111.8789231,3206,1047,2035.371059173153,1837.0577455757311,959.2287676358158,301.8835046888947,501.4989606883712,388.0096956111482,869.3217673026767,799.5770669889522,851.1224445581522,1743.2319336808634,930.3088450366863,2623.784994941723,13840.396785882169,1.038631702101232,1.448305060917903,86168.0,0,-1.530668676003114,79076.0,0,-1.534096119325963,86756.0,0,-1.53173569065067,86168.0,0,-1.530059904625545,45610.0,0,-1.588725629610235,46000.0,0,-1.587404242590386,62286.0,0,-1.490002959012143,55775.0,0,-1.529310494515458,78065.0,0,-1.522436960316332,82938.0,0,-1.524299400054478,72219.0,0,-1.532361196226393,84799.0,0,-1.502594523701988,-18.403695796632704,0.481846934775828,0.445495078703364,0.378896855825977,0.238188474112172,0.313920286979812,0.296487364547082,0.395325419951322,0.415720948847097,0.433037317506896,0.623600804941467,0.4579655974726,0.78775707500573,0.464158497023645,Residential,0.09761016356430638,0.0,0.0,0.08161748566763098,0.0,0.8207723507680625,6.750318936639043e-08,0.0,0.0,5.644330866222846e-08,0.0,5.676125251454256e-07
